x,y,bombed,empty,0 0,0 1,0 2,1 0,1 1,1 2,2 0,2 1,2 2,
5,5,1,5,2,-2,3,-2,-2,-2,-2,1,2,
5,5,16,1,-2,4,3,-2,-2,-2,2,-2,-2,
5,3,0,73,-2,-2,-2,1,-2,0,-2,1,-2,
2,5,4,1,1,2,3,1,-2,2,1,-2,-2,
4,4,0,25,2,1,-2,-2,-2,0,-2,1,1,
3,2,5,1,1,1,2,2,-2,-2,2,-2,4,
4,2,0,93,1,1,-2,0,-2,1,-2,0,1,
2,3,7,4,-2,-2,-2,4,-2,3,-2,-2,2,
5,1,8,43,-2,1,-2,1,-2,1,-2,1,-2,
4,2,7,4,-2,2,1,1,-2,1,1,1,2,
3,4,21,0,1,2,2,2,-2,1,-2,3,1,
3,5,10,2,3,-2,2,-2,-2,2,2,2,-2,
1,2,5,1,2,-2,-2,-2,-2,3,1,1,3,
5,5,5,1,1,1,2,-2,-2,2,2,2,-2,
5,4,0,27,1,0,1,2,-2,2,1,-2,1,
5,1,19,0,1,1,2,2,-2,5,2,-2,-2,
2,3,6,1,-2,-2,-2,1,-2,-2,-2,3,3,
2,2,0,570,0,-2,-2,-2,-2,3,-2,-2,-2,
2,5,44,0,1,2,-2,2,-2,2,-2,2,2,
3,2,9,6,3,-2,-2,-2,-2,3,2,-2,-2,
4,2,0,1,-2,-2,-2,2,-2,0,-2,-2,2,
1,2,2,0,1,1,3,-2,-2,4,1,3,-2,
3,5,0,71,1,1,-2,1,-2,0,-2,-2,1,
2,5,3,7,1,1,-2,1,-2,1,-2,1,-2,
3,6,2,6,1,-2,-2,2,-2,3,3,-2,1,
3,5,3,0,2,2,3,3,-2,1,-2,-2,-2,
3,3,4,1,3,-2,-2,1,-2,1,3,-2,-2,
1,4,12,0,2,2,2,-2,-2,2,-2,-2,4,
4,3,4,0,2,3,-2,1,-2,-2,2,5,-2,
4,3,24,1,1,2,4,1,-2,-2,1,-2,3,
5,2,6,0,1,-2,-2,1,-2,2,-2,3,2,
3,2,8,16,2,2,-2,-2,-2,-2,1,2,-2,
5,1,0,37,1,1,0,-2,-2,1,1,-2,-2,
3,2,0,4,1,0,0,0,-2,0,-2,-2,0,
2,4,0,12,-2,1,1,-2,-2,0,2,1,0,
2,2,5,5,-2,-2,-2,1,-2,3,2,-2,-2,
0,2,12,2,-4,-2,3,-4,-2,1,-4,1,2,
4,3,0,2,-2,-2,0,1,-2,-2,1,1,1,
5,3,0,1,-2,0,1,1,-2,-2,1,1,1,
6,5,0,1,1,1,-2,-2,-2,-2,0,1,-2,
3,5,6,1,-2,-2,1,3,-2,-2,2,-2,2,
5,2,32,1,-2,2,2,-2,-2,1,3,2,1,
1,6,9,1,2,-2,-2,-2,-2,4,1,1,2,
2,3,4,1,2,2,3,-2,-2,-2,3,-2,2,
3,5,4,1,-2,2,1,4,-2,1,-2,-2,-2,
2,3,0,57,0,0,-2,-2,-2,-2,2,-2,-2,
3,5,5,1,2,2,-2,2,-2,-2,2,-2,1,
6,5,13,1,-2,4,2,-2,-2,-2,2,3,-2,
3,4,0,51,1,-2,-2,3,-2,-2,2,-2,2,
1,5,9,2,-2,2,-2,-2,-2,1,-2,2,2,
2,3,4,1,3,-2,-2,-2,-2,3,-2,2,2,
3,5,3,0,1,2,3,1,-2,1,-2,-2,-2,
2,2,23,0,2,1,3,2,-2,3,1,2,-2,
2,4,0,1,2,3,-2,0,-2,1,-2,-2,1,
5,3,4,1,2,1,-2,2,-2,-2,1,1,-2,
4,4,0,6,-2,2,1,-2,-2,0,1,1,-2,
1,6,0,28,1,-2,-2,-2,-2,1,-2,2,0,
3,1,8,2,2,1,-2,2,-2,1,1,-2,1,
4,6,4,2,1,-2,-2,1,-2,3,-2,-2,2,
5,1,0,26,2,0,2,-2,-2,2,-2,-2,-2,
5,0,0,3,2,0,2,-2,-2,1,-4,-4,-4,
5,3,3,16,2,-2,2,-2,-2,-2,1,1,3,
5,4,63,379,-2,-2,-2,2,-2,2,-2,1,-2,
2,3,142,0,2,3,2,1,-2,1,1,1,1,
3,4,0,26,1,0,1,3,-2,1,-2,-2,-2,
2,5,0,172,3,-2,0,-2,-2,1,-2,-2,-2,
2,6,0,4,1,0,0,3,-2,0,-2,3,1,
6,4,6,4,2,2,-2,-2,-2,-2,-2,4,-2,
5,4,4,0,2,2,2,-2,-2,4,-2,-2,4,
1,2,6,0,1,1,3,-2,-2,3,1,1,3,
4,0,0,57,2,2,-2,1,-2,0,-4,-4,-4,
5,6,0,13,-2,-2,1,-2,-2,2,4,-2,1,
3,6,0,1,-2,1,-2,2,-2,0,0,0,-2,
4,5,0,1,1,0,-2,0,-2,1,2,-2,-2,
4,4,0,116,0,0,1,2,-2,1,-2,-2,-2,
1,2,12,2,-2,-2,-2,1,-2,2,-2,2,2,
5,3,0,63,-2,2,-2,0,-2,1,-2,-2,-2,
4,4,0,21,-2,1,-2,1,-2,2,0,0,1,
4,6,6,4,-2,-2,1,3,-2,1,1,-2,2,
4,5,7,1,3,2,1,1,-2,2,1,-2,-2,
2,3,20,0,3,1,1,2,-2,-2,2,1,-2,
3,2,36,0,-2,-2,-2,3,-2,4,2,1,1,
5,4,3,3,2,-2,2,1,-2,1,-2,1,1,
5,2,4,1,4,1,1,-2,-2,1,2,1,1,
3,6,0,31,-2,-2,-2,-2,-2,-2,3,0,2,
4,1,7,3,2,-2,-2,1,-2,3,-2,-2,-2,
3,4,51,0,3,-2,2,3,-2,-2,3,-2,-2,
5,3,5,20,1,-2,2,2,-2,1,2,-2,1,
5,4,256,1,1,2,-2,1,-2,2,2,1,1,
3,5,4,0,-2,3,1,-2,-2,2,5,-2,-2,
3,2,6,1,3,-2,-2,-2,-2,3,2,2,-2,
2,7,3,0,-4,-4,-4,2,-2,-2,4,-2,5,
3,5,25,0,1,2,4,2,-2,-2,-2,3,-2,
1,1,3,10,-2,3,-2,-2,-2,1,2,-2,-2,
6,1,0,4,-2,1,-2,-2,-2,-2,0,-2,1,
3,5,3,29,3,-2,-2,-2,-2,1,1,-2,-2,
2,3,0,2,-2,1,0,1,-2,0,-2,2,0,
2,5,2,0,2,1,1,3,-2,1,-2,-2,4,
2,4,6,4,3,-2,-2,-2,-2,-2,3,1,2,
3,6,0,76,-2,-2,0,1,-2,0,0,0,0,
4,5,10,1,2,-2,3,3,-2,-2,2,-2,4,
5,4,0,4,-2,2,3,-2,-2,-2,1,-2,2,
6,4,0,7,2,3,-2,0,-2,-2,1,2,1,
3,5,61,0,2,2,1,-2,-2,2,4,-2,-2,
2,4,61,0,2,1,1,1,-2,2,1,3,-2,
4,2,12,1,3,-2,-2,2,-2,-2,3,-2,3,
4,5,0,3,2,-2,2,1,-2,1,-2,0,-2,
5,2,19,1,1,1,1,2,-2,1,3,-2,2,
3,2,9,1,3,1,1,3,-2,3,-2,-2,-2,
4,0,0,11,2,2,3,-2,-2,0,-4,-4,-4,
4,2,7,0,2,-2,3,1,-2,-2,2,2,3,
3,3,9,1,2,2,3,-2,-2,-2,2,3,3,
2,4,0,208,-2,3,-2,-2,-2,-2,1,2,1,
1,4,3,2,-2,-2,3,1,-2,2,-2,1,2,
4,5,7,1,2,3,-2,1,-2,2,-2,-2,-2,
3,2,12,1,2,-2,-2,2,-2,2,-2,3,1,
2,6,0,14,1,0,0,2,-2,3,-2,-2,-2,
2,5,39,1,2,1,1,3,-2,1,-2,2,3,
3,5,10,1,2,2,-2,2,-2,2,-2,1,1,
3,5,0,22,1,2,1,1,-2,1,2,-2,1,
3,4,11,69,4,-2,-2,-2,-2,-2,1,-2,-2,
2,4,32,0,2,4,-2,1,-2,2,1,1,-2,
5,6,11,1,-2,-2,1,-2,-2,2,5,-2,2,
4,2,0,4,-2,-2,2,1,-2,-2,-2,3,1,
3,4,7,32,2,-2,3,-2,-2,-2,2,-2,2,
2,6,9,0,2,-2,2,3,-2,3,3,-2,4,
0,1,29,1,-4,-2,3,-4,-2,3,-4,2,-2,
5,3,2,3,2,-2,1,-2,-2,1,1,-2,3,
3,3,4,4,1,-2,-2,2,-2,1,3,-2,-2,
5,1,1,2,-2,1,2,-2,-2,2,2,-2,1,
1,1,15,1,-2,1,2,1,-2,2,1,-2,-2,
4,5,11,1,3,-2,-2,-2,-2,4,-2,-2,2,
2,4,0,2,2,2,2,-2,-2,-2,2,1,-2,
2,5,20,1,4,-2,-2,-2,-2,-2,-2,-2,3,
4,2,5,28,1,1,1,-2,-2,-2,-2,3,2,
5,2,28,0,1,1,2,1,-2,1,3,2,1,
6,3,5,1,-2,1,1,1,-2,-2,2,3,-2,
3,2,8,2,3,-2,1,-2,-2,1,2,2,1,
2,3,4,1,1,-2,3,1,-2,-2,2,3,-2,
2,4,23,0,2,2,3,2,-2,-2,1,3,-2,
5,5,0,123,0,-2,-2,0,-2,-2,2,1,-2,
3,5,11,1,2,2,2,1,-2,1,-2,2,-2,
2,2,16,1,3,-2,-2,2,-2,2,2,1,1,
4,3,0,8,0,0,3,0,-2,-2,1,1,-2,
1,4,6,3,-2,3,-2,-2,-2,2,2,2,2,
5,6,4,57,-2,-2,1,3,-2,-2,1,-2,1,
1,1,0,1,-2,0,0,0,-2,2,0,-2,-2,
2,3,1,5,-2,-2,-2,2,-2,3,1,-2,3,
3,2,52,1,2,1,2,2,-2,2,2,2,-2,
3,3,0,293,-2,1,0,-2,-2,-2,-2,2,-2,
2,3,13,1,-2,2,-2,2,-2,-2,2,1,3,
2,2,4,0,-2,3,2,3,-2,3,2,-2,-2,
3,2,0,24,0,1,1,-2,-2,1,1,-2,1,
6,1,2,3,2,1,-2,-2,-2,-2,2,-2,1,
2,3,0,4,2,-2,-2,-2,-2,2,0,0,-2,
2,4,4,22,-2,2,1,2,-2,-2,-2,1,2,
2,5,28,0,-2,-2,3,2,-2,2,-2,-2,3,
3,3,1,6,3,-2,1,-2,-2,1,3,-2,-2,
2,3,2,1,2,3,-2,-2,-2,1,-2,3,-2,
4,4,4,10,2,-2,1,-2,-2,2,1,1,2,
4,5,13,0,1,4,-2,1,-2,-2,2,4,-2,
1,5,50,1,2,2,1,-2,-2,1,-2,4,3,
1,1,6,2,-2,-2,3,2,-2,-2,1,-2,1,
2,2,4,1,3,2,-2,-2,-2,2,4,-2,-2,
3,3,4,0,2,-2,1,1,-2,-2,4,-2,-2,
5,3,2,3,3,1,1,-2,-2,1,4,-2,1,
1,3,0,15,-2,0,0,0,-2,0,0,0,0,
4,2,9,1,2,2,-2,1,-2,-2,2,-2,3,
1,5,4,1,1,2,2,-2,-2,1,-2,2,3,
4,0,1,0,4,1,3,3,-2,-2,-4,-4,-4,
4,2,2,4,1,-2,2,-2,-2,1,1,-2,2,
2,3,12,2,-2,-2,-2,1,-2,-2,2,3,2,
3,3,1,0,1,-2,2,2,-2,-2,3,3,-2,
4,5,0,16,-2,3,-2,-2,-2,0,-2,1,1,
5,5,20,0,2,1,2,-2,-2,2,-2,1,3,
2,5,4,1,1,2,3,1,-2,2,2,-2,-2,
4,5,0,35,0,0,-2,0,-2,0,0,-2,0,
5,6,0,70,0,1,-2,0,-2,1,0,0,1,
4,2,3,2,-2,-2,2,2,-2,1,-2,1,2,
4,4,10,2,-2,-2,1,-2,-2,-2,3,2,2,
2,2,0,5,2,3,-2,1,-2,2,1,0,-2,
3,4,0,2,-2,1,-2,0,-2,2,0,0,-2,
2,5,0,5,-2,1,1,-2,-2,1,1,0,1,
5,4,2,5,2,-2,1,-2,-2,1,-2,1,2,
4,1,0,19,2,1,0,1,-2,2,1,-2,-2,
4,4,35,0,1,2,-2,3,-2,2,-2,2,1,
2,4,5,18,3,-2,1,-2,-2,1,3,-2,1,
4,4,0,2,-2,3,1,2,-2,0,1,-2,-2,
5,1,18,0,-2,3,2,1,-2,1,1,-2,1,
2,3,4,1,1,1,2,2,-2,-2,-2,5,-2,
7,6,0,191,-2,0,-4,0,-2,-4,0,-2,-4,
3,5,5,2,1,-2,1,1,-2,2,-2,4,-2,
4,4,1,0,2,2,1,4,-2,3,-2,-2,-2,
2,5,21,0,3,-2,-2,3,-2,-2,-2,4,-2,
1,5,0,9,-2,1,1,0,-2,0,-2,0,0,
1,4,4,28,-2,-2,-2,1,-2,1,-2,1,2,
0,2,114,135,-4,-2,-2,-4,-2,4,-4,-2,-2,
0,3,2,0,-4,2,2,-4,-2,-2,-4,4,4,
4,3,16,0,-2,3,2,1,-2,1,-2,-2,2,
3,2,3,3,3,1,1,-2,-2,-2,3,-2,3,
2,5,13,1,3,-2,-2,3,-2,3,-2,-2,-2,
5,5,3,2,-2,1,1,3,-2,-2,3,1,1,
5,4,16,1,2,1,2,-2,-2,2,3,-2,2,
5,2,7,1,2,1,1,1,-2,2,1,1,-2,
5,2,1,131,2,-2,1,2,-2,3,1,-2,-2,
4,3,0,3,-2,-2,2,-2,-2,-2,0,0,1,
5,5,4,0,2,2,2,3,-2,-2,-2,2,-2,
4,4,12,1,-2,2,1,-2,-2,3,1,2,-2,
3,4,3,4,-2,1,1,3,-2,1,-2,-2,-2,
2,6,3,0,2,-2,2,2,-2,3,3,3,-2,
3,5,0,13,-2,-2,-2,0,-2,-2,1,1,0,
4,2,4,1,3,1,3,-2,-2,-2,2,-2,-2,
5,4,11,54,-2,3,-2,-2,-2,1,-2,1,-2,
4,5,0,22,2,3,1,-2,-2,-2,2,2,1,
5,5,59,1,3,1,1,2,-2,1,2,1,1,
4,4,2,6,-2,1,1,-2,-2,-2,2,2,1,
2,6,7,1,-2,-2,-2,3,-2,3,-2,-2,3,
5,3,4,1,1,1,-2,3,-2,1,-2,2,1,
5,3,17,1,-2,-2,3,-2,-2,2,-2,4,-2,
4,3,1,9,1,-2,3,-2,-2,1,-2,-2,1,
2,2,0,17,1,0,1,-2,-2,-2,1,1,-2,
3,2,0,3,0,1,1,0,-2,-2,1,-2,2,
5,5,3,2,2,-2,1,-2,-2,1,-2,-2,4,
2,3,10,1,2,1,1,3,-2,-2,-2,4,-2,
2,3,0,199,-2,-2,-2,0,-2,2,-2,0,2,
4,3,9,12,1,-2,3,2,-2,-2,2,-2,3,
2,3,0,54,3,-2,-2,-2,-2,-2,0,1,-2,
6,5,24,0,-2,3,2,2,-2,-2,2,2,2,
2,5,9,1,1,2,2,1,-2,1,3,-2,2,
4,4,4,2,3,-2,2,1,-2,-2,1,1,-2,
4,4,5,8,2,-2,2,1,-2,2,1,1,-2,
4,3,9,2,3,-2,3,-2,-2,1,-2,2,1,
2,4,0,102,2,-2,2,2,-2,-2,0,-2,-2,
2,5,30,1,2,1,1,2,-2,2,2,1,-2,
1,2,0,120,-2,-2,-2,1,-2,1,-2,1,0,
1,5,4,5,1,3,3,-2,-2,-2,1,3,-2,
3,3,16,0,2,-2,-2,2,-2,2,4,-2,-2,
2,3,9,2,2,2,-2,-2,-2,-2,-2,3,2,
3,5,9,1,1,1,1,-2,-2,1,2,-2,3,
4,5,6,1,2,2,2,2,-2,1,3,-2,2,
3,4,21,1,-2,-2,-2,2,-2,2,1,2,3,
5,3,6,3,-2,3,3,-2,-2,-2,2,2,2,
2,4,5,1,-2,2,2,3,-2,-2,2,1,1,
5,4,21,1,-2,3,2,-2,-2,-2,2,-2,3,
3,1,8,22,2,1,1,2,-2,-2,1,-2,2,
3,2,4,0,-2,2,-2,4,-2,-2,2,1,-2,
4,3,47,0,4,2,1,-2,-2,1,-2,3,2,
2,3,0,29,0,0,1,0,-2,-2,-2,0,-2,
1,2,0,2,-2,0,0,1,-2,0,-2,2,-2,
4,4,0,567,-2,0,1,-2,-2,1,-2,-2,3,
1,5,14,1,2,2,3,-2,-2,-2,-2,3,2,
4,1,0,106,2,1,-2,0,-2,-2,-2,0,-2,
3,4,2,4,2,1,1,-2,-2,1,3,2,-2,
3,2,9,1,-2,-2,-2,1,-2,2,2,3,-2,
2,4,3,7,-2,1,1,-2,-2,1,2,2,-2,
1,5,0,4,1,-2,-2,0,-2,1,1,-2,-2,
5,6,0,33,-2,0,0,0,-2,1,2,-2,-2,
5,5,4,7,-2,-2,-2,-2,-2,1,-2,2,3,
3,4,11,1,3,-2,2,-2,-2,2,1,-2,2,
6,5,6,1,2,1,1,1,-2,-2,2,2,1,
5,3,5,2,3,-2,2,-2,-2,2,3,-2,3,
2,4,61,0,2,1,1,2,-2,2,2,3,-2,
5,4,3,2,-2,-2,3,2,-2,-2,-2,1,2,
5,3,4,1,3,2,1,2,-2,-2,-2,2,1,
4,2,2,0,3,2,2,1,-2,2,1,1,1,
2,5,2,8,2,1,1,-2,-2,-2,3,-2,1,
5,2,0,56,1,1,-2,-2,-2,2,2,-2,1,
6,3,0,40,0,-2,-2,1,-2,-2,2,2,1,
5,0,2,0,4,2,4,-2,-2,-2,-4,-4,-4,
3,3,4,1,2,-2,1,2,-2,-2,1,2,-2,
1,2,4,14,3,-2,2,-2,-2,-2,1,1,2,
2,4,11,1,3,-2,3,-2,-2,-2,4,-2,-2,
1,4,2,9,-2,1,2,1,-2,-2,-2,1,1,
4,5,0,2,-2,1,-2,1,-2,0,-2,3,1,
5,4,5,5,-2,-2,-2,-2,-2,-2,4,1,-2,
2,4,7,3,2,-2,-2,1,-2,-2,-2,1,2,
4,5,1,5,-2,1,2,1,-2,1,-2,-2,-2,
2,4,198,1,-2,-2,-2,4,-2,2,2,1,1,
2,4,5,1,3,2,1,-2,-2,2,4,-2,-2,
5,5,37,1,-2,3,-2,-2,-2,-2,2,2,3,
3,1,0,40,1,0,-2,2,-2,1,-2,1,-2,
1,1,0,3,0,-2,1,-2,-2,2,1,-2,-2,
3,5,0,13,2,-2,3,1,-2,1,1,-2,0,
4,2,12,1,-2,3,-2,-2,-2,-2,3,2,1,
2,6,11,0,2,-2,-2,3,-2,3,-2,3,1,
3,2,0,1,2,1,-2,-2,-2,0,1,2,-2,
4,2,6,4,1,-2,-2,1,-2,3,2,1,-2,
3,6,11,1,2,-2,-2,4,-2,-2,-2,-2,4,
4,2,0,2,-2,2,0,1,-2,0,1,-2,-2,
2,5,0,9,3,-2,-2,-2,-2,-2,0,0,0,
1,5,0,42,1,3,-2,0,-2,1,0,0,0,
2,4,29,1,2,2,2,-2,-2,1,-2,2,2,
2,5,16,0,1,3,3,2,-2,-2,3,-2,-2,
5,5,59,1,-2,2,1,2,-2,1,1,1,2,
3,4,0,3,-2,2,-2,2,-2,0,-2,2,1,
6,1,3,5,-2,1,1,2,-2,-2,2,-2,2,
2,2,26,0,2,1,-2,2,-2,2,2,1,1,
3,4,0,24,-2,1,-2,2,-2,1,2,0,1,
2,4,18,1,2,2,-2,2,-2,-2,2,-2,3,
5,5,9,1,-2,2,2,1,-2,1,1,-2,2,
3,5,9,1,2,3,-2,1,-2,-2,-2,-2,2,
4,2,4,1,4,1,3,-2,-2,-2,-2,-2,-2,
4,5,12,1,2,2,2,1,-2,2,-2,1,-2,
2,0,6,6,-2,-2,4,-2,-2,1,-4,-4,-4,
5,4,37,1,2,1,2,-2,-2,2,-2,2,3,
4,6,2,1,1,-2,-2,1,-2,2,2,3,2,
5,4,0,2,-2,1,1,0,-2,-2,1,1,2,
3,2,0,1,1,-2,0,-2,-2,-2,2,1,-2,
4,5,0,1,2,1,2,1,-2,1,-2,0,-2,
2,1,75,0,2,2,1,2,-2,2,2,-2,2,
6,1,0,2,-2,2,-2,2,-2,-2,-2,-2,0,
4,1,0,20,-2,-2,1,0,-2,1,0,1,-2,
3,2,0,37,2,-2,-2,1,-2,2,0,0,1,
2,3,2,14,-2,-2,-2,3,-2,4,1,-2,1,
2,2,4,0,3,4,4,1,-2,1,1,1,1,
3,4,4,1,3,-2,-2,-2,-2,-2,-2,4,3,
1,5,7,5,-2,-2,-2,2,-2,3,-2,1,-2,
4,6,9,1,1,-2,-2,2,-2,3,2,-2,3,
2,5,0,3,2,-2,0,-2,-2,1,-2,-2,3,
2,4,1,0,1,3,-2,2,-2,-2,4,3,-2,
1,4,1,15,-2,3,-2,-2,-2,1,1,-2,-2,
2,5,3,2,3,-2,3,2,-2,-2,-2,2,-2,
2,6,1,0,2,-2,2,3,-2,3,2,2,-2,
4,2,0,1,3,-2,2,-2,-2,1,-2,0,1,
5,2,5,1,2,1,1,-2,-2,2,4,-2,2,
1,1,4,8,-2,-2,2,2,-2,-2,1,-2,1,
4,5,9,1,2,1,1,-2,-2,2,1,1,2,
4,1,4,6,-2,-2,2,1,-2,1,-2,1,-2,
4,5,0,2,-2,-2,-2,2,-2,0,-2,-2,0,
4,0,20,1,3,-2,3,-2,-2,2,-4,-4,-4,
5,3,9,1,3,-2,3,-2,-2,-2,4,-2,3,
5,2,11,1,2,1,1,-2,-2,2,1,2,-2,
3,3,8,4,3,-2,1,1,-2,1,1,-2,1,
5,4,4,2,1,-2,2,2,-2,-2,2,1,2,
6,1,7,2,2,2,1,1,-2,-2,1,-2,1,
3,0,5,5,-2,1,-2,3,-2,-2,-4,-4,-4,
2,4,51,0,2,1,-2,2,-2,-2,3,2,-2,
2,4,2,11,-2,1,-2,3,-2,-2,-2,1,1,
1,4,4,18,-2,1,1,3,-2,-2,-2,-2,2,
3,4,0,33,-2,2,1,1,-2,0,-2,1,0,
1,3,4,1,1,1,1,-2,-2,2,-2,3,3,
2,5,0,6,-2,-2,-2,3,-2,-2,0,3,-2,
4,5,8,1,1,1,2,2,-2,3,-2,-2,4,
1,5,8,2,2,-2,2,-2,-2,2,1,2,-2,
6,4,1,0,-2,1,1,2,-2,-2,3,2,-2,
5,5,2,4,-2,3,1,-2,-2,-2,1,1,2,
6,5,11,1,3,1,1,2,-2,-2,1,2,-2,
1,1,0,275,-2,-2,4,-2,-2,1,-2,-2,0,
4,4,5,1,3,-2,-2,2,-2,-2,-2,-2,3,
2,4,22,0,2,2,1,-2,-2,3,-2,-2,4,
4,5,49,0,1,2,2,2,-2,-2,-2,3,3,
1,3,4,1,-2,2,3,-2,-2,-2,-2,3,-2,
5,5,3,23,2,-2,1,-2,-2,-2,1,1,2,
5,6,0,89,1,0,0,2,-2,1,-2,1,-2,
5,2,5,1,1,-2,3,-2,-2,1,1,1,1,
3,1,3,2,2,2,-2,-2,-2,-2,1,-2,2,
1,3,0,49,-2,-2,2,-2,-2,-2,1,3,2,
2,3,2,0,-2,2,2,3,-2,-2,3,2,-2,
2,2,0,1,-2,-2,0,3,-2,0,1,0,-2,
2,3,0,3,-2,-2,1,-2,-2,0,3,1,0,
2,0,0,2,2,-2,3,0,-2,-2,-4,-4,-4,
5,5,45,0,3,2,1,-2,-2,1,-2,4,1,
5,3,0,14,3,1,1,-2,-2,-2,-2,1,0,
3,3,0,30,-2,-2,-2,1,-2,3,1,0,1,
4,3,0,2,1,2,-2,-2,-2,0,-2,1,1,
3,3,0,7,1,1,2,-2,-2,0,-2,-2,1,
2,3,0,4,2,1,1,-2,-2,0,3,-2,-2,
4,5,5,1,1,2,-2,1,-2,2,3,-2,1,
5,4,10,4,-2,3,3,-2,-2,2,-2,-2,-2,
5,4,9,1,1,1,2,2,-2,2,-2,1,1,
5,4,0,49,1,-2,2,2,-2,-2,1,1,1,
2,5,4,1,2,2,-2,1,-2,2,2,-2,2,
3,5,0,2,3,3,2,2,-2,1,-2,-2,2,
1,5,9,1,1,2,3,-2,-2,2,-2,-2,3,
2,3,1,4,1,-2,2,1,-2,-2,3,-2,1,
5,4,0,1,-2,-2,-2,2,-2,0,2,-2,-2,
3,4,0,3,-2,-2,-2,2,-2,0,2,1,-2,
1,4,3,2,1,1,-2,-2,-2,3,1,3,-2,
4,3,0,3,1,2,-2,2,-2,0,-2,-2,1,
2,0,1,5,-2,1,4,-2,-2,-2,-4,-4,-4,
4,2,20,0,1,1,-2,2,-2,2,4,-2,-2,
6,2,8,12,-2,3,-2,2,-2,-2,-2,2,1,
5,1,3,2,-2,2,1,4,-2,1,2,-2,1,
2,5,14,2,-2,-2,4,-2,-2,2,-2,-2,-2,
4,2,0,1,-2,1,-2,0,-2,1,2,1,1,
2,0,33,1,3,1,2,2,-2,2,-4,-4,-4,
4,4,3,2,2,2,1,-2,-2,-2,3,3,-2,
5,4,4,1,2,1,1,2,-2,2,3,-2,2,
5,2,4,5,-2,3,-2,-2,-2,-2,1,-2,3,
7,0,7,3,4,1,-4,-2,-2,-4,-4,-4,-4,
5,3,4,1,-2,2,-2,3,-2,2,2,1,-2,
4,4,5,5,1,1,-2,-2,-2,-2,2,1,2,
5,5,4,1,3,2,2,-2,-2,-2,2,-2,2,
1,4,4,7,1,1,1,-2,-2,1,2,2,-2,
5,4,0,2,1,-2,2,-2,-2,-2,-2,0,1,
3,5,4,1,3,-2,-2,-2,-2,1,-2,2,2,
3,3,4,6,2,-2,1,2,-2,2,-2,-2,-2,
4,6,2,2,1,-2,-2,2,-2,-2,2,3,3,
4,5,25,0,2,3,4,1,-2,-2,2,-2,-2,
5,3,4,1,1,2,2,-2,-2,-2,3,-2,4,
5,2,1,0,-2,3,-2,3,-2,4,2,-2,3,
5,5,14,1,3,-2,4,2,-2,-2,1,-2,-2,
4,4,4,1,-2,-2,3,3,-2,2,-2,-2,3,
3,0,6,4,4,1,-2,-2,-2,-2,-4,-4,-4,
2,2,18,1,-2,3,1,-2,-2,1,-2,4,3,
6,4,0,47,1,2,-2,-2,-2,-2,-2,0,-2,
2,5,10,0,1,1,1,2,-2,3,3,-2,3,
3,4,1,1,3,1,2,-2,-2,-2,2,3,-2,
4,2,9,1,-2,1,2,-2,-2,2,1,1,1,
5,3,0,67,1,1,-2,0,-2,1,-2,1,-2,
2,3,6,1,2,2,-2,-2,-2,3,-2,2,1,
4,4,4,8,2,2,1,-2,-2,-2,-2,2,2,
5,5,0,4,2,-2,2,1,-2,1,2,-2,0,
1,2,0,4,0,0,0,-2,-2,0,-2,1,-2,
4,5,4,1,3,2,2,-2,-2,-2,-2,2,3,
5,1,0,47,-2,-2,-2,3,-2,2,-2,0,-2,
2,4,8,0,3,1,1,3,-2,1,2,2,2,
2,0,28,78,1,-2,4,1,-2,-2,-4,-4,-4,
3,4,0,34,-2,1,1,2,-2,0,-2,2,1,
2,5,0,26,2,1,1,-2,-2,1,-2,2,0,
1,4,8,1,-2,-2,2,-2,-2,2,1,2,3,
4,4,6,1,1,-2,2,-2,-2,-2,-2,3,2,
3,2,11,1,-2,-2,-2,3,-2,2,-2,2,-2,
4,3,4,1,-2,1,2,1,-2,2,1,2,-2,
5,5,9,1,-2,2,2,-2,-2,1,-2,4,3,
2,5,8,2,1,2,-2,1,-2,1,2,-2,2,
2,4,3,3,3,-2,2,2,-2,-2,1,-2,2,
4,4,0,58,-2,3,2,-2,-2,0,-2,2,0,
2,3,0,1,2,-2,-2,0,-2,-2,-2,2,2,
4,3,0,16,-2,1,1,-2,-2,-2,0,2,-2,
2,5,9,1,3,2,2,-2,-2,-2,3,2,-2,
2,3,4,2,2,2,1,-2,-2,-2,2,3,2,
0,4,11,4,-4,-2,4,-4,-2,-2,-4,-2,3,
5,4,14,0,2,-2,-2,2,-2,3,-2,2,2,
4,3,0,8,1,1,-2,-2,-2,-2,1,0,1,
5,5,7,1,-2,4,1,-2,-2,1,-2,3,1,
4,3,4,1,2,3,-2,-2,-2,-2,2,2,4,
6,6,4,0,-2,-2,1,4,-2,-2,2,1,-2,
2,1,1,5,2,1,-2,2,-2,2,1,-2,1,
5,3,0,14,1,1,2,-2,-2,-2,0,1,2,
6,5,3,23,2,2,1,-2,-2,-2,-2,1,-2,
5,5,3,6,2,1,2,-2,-2,-2,2,1,3,
1,2,5,5,-2,-2,-2,1,-2,3,-2,2,-2,
4,3,0,4,-2,3,1,-2,-2,-2,-2,1,2,
5,3,30,0,3,1,1,2,-2,2,1,2,-2,
2,3,0,3,1,1,1,-2,-2,0,3,-2,-2,
3,3,1,4,3,-2,3,2,-2,1,1,-2,1,
5,6,14,0,-2,-2,1,1,-2,1,-2,3,2,
